DataPoint,Cycle Index,Step Index,Step Type,Time,Total Time,Current(mA),Voltage(V),Capacity(mAh),Spec. Cap.(mAh/g),Chg. Cap.(mAh),Chg. Spec. Cap.(mAh/g),DChg. Cap.(mAh),DChg. Spec. Cap.(mAh/g),Energy(mWh),Spec. Energy(mWh/g),Chg. Energy(mWh),Chg. Spec. Energy(mWh/g),DChg. Energy(mWh),DChg. Spec. Energy(mWh/g),Date,Power(W),dQ/dV(mAh/V),dQm/dV(mAh/V.g),Contact resistance(mO),Module start-stop switch
5055,87,5,CC Chg,00:00:00,39:58:32,1.452,1.5833,0,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,2025-09-21 07:40:51,0.002299,0.0000,0.0000,0,Close
5056,87,5,CC Chg,00:00:30,39:59:02,1.452,2.0750,0.012,8.40,0.012,8.40,0.000,0.00,0.023,16.26,0.023,16.26,0.000,0.00,2025-09-21 07:41:20,0.003013,0.0246,17.0869,0,Close
5057,87,5,CC Chg,00:01:00,39:59:32,1.452,2.3212,0.024,16.80,0.024,16.80,0.000,0.00,0.050,34.86,0.050,34.86,0.000,0.00,2025-09-21 07:41:50,0.003371,0.0491,34.1262,0,Close
5058,87,5,CC Chg,00:01:30,40:00:02,1.452,2.4718,0.036,25.21,0.036,25.21,0.000,0.00,0.079,55.02,0.079,55.02,0.000,0.00,2025-09-21 07:42:20,0.003588,0.0803,55.7903,0,Close
5059,87,5,CC Chg,00:02:00,40:00:32,1.452,2.6229,0.048,33.61,0.048,33.61,0.000,0.00,0.110,76.44,0.110,76.44,0.000,0.00,2025-09-21 07:42:50,0.003808,0.0801,55.6009,0,Close
5060,87,5,CC Chg,00:02:30,40:01:02,1.452,2.7848,0.06,42.01,0.060,42.01,0.000,0.00,0.143,99.17,0.143,99.17,0.000,0.00,2025-09-21 07:43:20,0.004042,0.0747,51.8891,0,Close
5061,87,5,CC Chg,00:03:00,40:01:32,1.452,2.9645,0.073,50.41,0.073,50.41,0.000,0.00,0.178,123.33,0.178,123.33,0.000,0.00,2025-09-21 07:43:50,0.004304,0.0673,46.7499,0,Close
5062,87,5,CC Chg,00:03:06,40:01:38,1.452,3.0011,0.075,52.09,0.075,52.09,0.000,0.00,0.185,128.35,0.185,128.35,0.000,0.00,2025-09-21 07:43:56,0.004356,0.0661,45.9073,0,Close
5063,88,6,CC DChg,00:00:00,40:01:38,-1.452,2.1791,0,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,2025-09-21 07:43:57,-0.003163,0.0000,0.0000,0,Close
5064,88,6,CC DChg,00:00:30,40:02:08,-1.452,1.8537,0.012,8.40,0.000,0.00,0.012,8.40,0.024,16.38,0.000,0.00,0.024,16.38,2025-09-21 07:44:26,-0.002691,-0.0372,-25.8175,0,Close
5065,88,6,CC DChg,00:01:00,40:02:38,-1.452,1.7034,0.024,16.80,0.000,0.00,0.024,16.80,0.045,31.29,0.000,0.00,0.045,31.29,2025-09-21 07:44:56,-0.002473,-0.0805,-55.8967,0,Close
5066,88,6,CC DChg,00:01:30,40:03:08,-1.452,1.5499,0.036,25.20,0.000,0.00,0.036,25.20,0.065,44.95,0.000,0.00,0.065,44.95,2025-09-21 07:45:26,-0.002251,-0.0788,-54.7332,0,Close
5067,88,6,CC DChg,00:02:00,40:03:38,-1.452,1.3682,0.048,33.61,0.000,0.00,0.048,33.61,0.082,57.20,0.000,0.00,0.082,57.20,2025-09-21 07:45:56,-0.001987,-0.0666,-46.2477,0,Close
5068,88,6,CC DChg,00:02:30,40:04:08,-1.451,1.1835,0.06,42.01,0.000,0.00,0.060,42.01,0.098,67.90,0.000,0.00,0.098,67.90,2025-09-21 07:46:26,-0.001717,-0.0655,-45.4856,0,Close
5069,88,6,CC DChg,00:03:00,40:04:38,-1.451,1.0218,0.073,50.41,0.000,0.00,0.073,50.41,0.111,77.10,0.000,0.00,0.111,77.10,2025-09-21 07:46:56,-0.001483,-0.0748,-51.9442,0,Close
5070,88,6,CC DChg,00:03:06,40:04:44,-1.451,0.9966,0.075,52.09,0.000,0.00,0.075,52.09,0.113,78.79,0.000,0.00,0.113,78.79,2025-09-21 07:47:02,-0.001446,-0.0960,-66.6581,0,Close
5071,88,5,CC Chg,00:00:00,40:04:44,1.452,1.5852,0,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,2025-09-21 07:47:03,0.002302,0.0000,0.0000,0,Close
5072,88,5,CC Chg,00:00:30,40:05:14,1.452,2.0780,0.012,8.40,0.012,8.40,0.000,0.00,0.023,16.28,0.023,16.28,0.000,0.00,2025-09-21 07:47:32,0.003017,0.0246,17.0512,0,Close
5073,88,5,CC Chg,00:01:00,40:05:44,1.452,2.3243,0.024,16.81,0.024,16.81,0.000,0.00,0.050,34.92,0.050,34.92,0.000,0.00,2025-09-21 07:48:02,0.003376,0.0491,34.1185,0,Close
5074,88,5,CC Chg,00:01:30,40:06:14,1.452,2.4752,0.036,25.21,0.036,25.21,0.000,0.00,0.079,55.11,0.079,55.11,0.000,0.00,2025-09-21 07:48:32,0.003595,0.0802,55.6930,0,Close
5075,88,5,CC Chg,00:02:00,40:06:44,1.452,2.6272,0.048,33.61,0.048,33.61,0.000,0.00,0.110,76.57,0.110,76.57,0.000,0.00,2025-09-21 07:49:02,0.003815,0.0796,55.2868,0,Close
5076,88,5,CC Chg,00:02:30,40:07:14,1.452,2.7891,0.061,42.02,0.061,42.02,0.000,0.00,0.143,99.34,0.143,99.34,0.000,0.00,2025-09-21 07:49:32,0.004050,0.0747,51.9043,0,Close
5077,88,5,CC Chg,00:03:00,40:07:44,1.452,2.9682,0.073,50.42,0.073,50.42,0.000,0.00,0.178,123.54,0.178,123.54,0.000,0.00,2025-09-21 07:50:02,0.004310,0.0676,46.9182,0,Close
5078,88,5,CC Chg,00:03:06,40:07:50,1.452,3.0049,0.075,52.10,0.075,52.10,0.000,0.00,0.185,128.57,0.185,128.57,0.000,0.00,2025-09-21 07:50:08,0.004364,0.0659,45.7959,0,Close
5079,89,6,CC DChg,00:00:00,40:07:50,-1.452,2.1833,0,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,2025-09-21 07:50:09,-0.003170,0.0000,0.0000,0,Close
5080,89,6,CC DChg,00:00:30,40:08:20,-1.452,1.8536,0.012,8.40,0.000,0.00,0.012,8.40,0.024,16.38,0.000,0.00,0.024,16.38,2025-09-21 07:50:38,-0.002692,-0.0367,-25.4847,0,Close
5081,89,6,CC DChg,00:01:00,40:08:50,-1.452,1.7036,0.024,16.80,0.000,0.00,0.024,16.80,0.045,31.30,0.000,0.00,0.045,31.30,2025-09-21 07:51:08,-0.002473,-0.0807,-56.0177,0,Close
5082,89,6,CC DChg,00:01:30,40:09:20,-1.452,1.5498,0.036,25.21,0.000,0.00,0.036,25.21,0.065,44.96,0.000,0.00,0.065,44.96,2025-09-21 07:51:38,-0.002250,-0.0787,-54.6363,0,Close
5083,89,6,CC DChg,00:02:00,40:09:50,-1.452,1.3686,0.048,33.61,0.000,0.00,0.048,33.61,0.082,57.21,0.000,0.00,0.082,57.21,2025-09-21 07:52:08,-0.001987,-0.0668,-46.3786,0,Close
5084,89,6,CC DChg,00:02:30,40:10:20,-1.452,1.1839,0.061,42.01,0.000,0.00,0.061,42.01,0.098,67.92,0.000,0.00,0.098,67.92,2025-09-21 07:52:38,-0.001719,-0.0655,-45.4907,0,Close
5085,89,6,CC DChg,00:03:00,40:10:50,-1.451,1.0216,0.073,50.41,0.000,0.00,0.073,50.41,0.111,77.12,0.000,0.00,0.111,77.12,2025-09-21 07:53:08,-0.001483,-0.0745,-51.7532,0,Close
5086,89,6,CC DChg,00:03:06,40:10:56,-1.452,0.9962,0.075,52.09,0.000,0.00,0.075,52.09,0.113,78.81,0.000,0.00,0.113,78.81,2025-09-21 07:53:14,-0.001446,-0.0952,-66.1408,0,Close
5087,89,5,CC Chg,00:00:00,40:10:56,1.452,1.5861,0,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,2025-09-21 07:53:16,0.002303,0.0000,0.0000,0,Close
5088,89,5,CC Chg,00:00:30,40:11:26,1.452,2.0796,0.012,8.40,0.012,8.40,0.000,0.00,0.023,16.29,0.023,16.29,0.000,0.00,2025-09-21 07:53:45,0.003020,0.0245,17.0277,0,Close
5089,89,5,CC Chg,00:01:00,40:11:56,1.452,2.3259,0.024,16.81,0.024,16.81,0.000,0.00,0.050,34.94,0.050,34.94,0.000,0.00,2025-09-21 07:54:15,0.003377,0.0491,34.1185,0,Close
5090,89,5,CC Chg,00:01:30,40:12:26,1.452,2.4771,0.036,25.21,0.036,25.21,0.000,0.00,0.079,55.15,0.079,55.15,0.000,0.00,2025-09-21 07:54:45,0.003597,0.0800,55.5746,0,Close
5091,89,5,CC Chg,00:02:00,40:12:56,1.452,2.6299,0.048,33.61,0.048,33.61,0.000,0.00,0.110,76.62,0.110,76.62,0.000,0.00,2025-09-21 07:55:15,0.003820,0.0792,54.9978,0,Close
5092,89,5,CC Chg,00:02:30,40:13:26,1.452,2.7922,0.061,42.02,0.061,42.02,0.000,0.00,0.143,99.42,0.143,99.42,0.000,0.00,2025-09-21 07:55:45,0.004054,0.0746,51.7801,0,Close
5093,89,5,CC Chg,00:03:00,40:13:56,1.452,2.9710,0.073,50.42,0.073,50.42,0.000,0.00,0.178,123.65,0.178,123.65,0.000,0.00,2025-09-21 07:56:15,0.004314,0.0677,46.9968,0,Close
5094,89,5,CC Chg,00:03:05,40:14:01,1.452,3.0002,0.075,51.82,0.075,51.82,0.000,0.00,0.184,127.84,0.184,127.84,0.000,0.00,2025-09-21 07:56:20,0.004357,0.0691,47.9630,0,Close
5095,90,6,CC DChg,00:00:00,40:14:01,-1.452,2.1780,0,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,2025-09-21 07:56:21,-0.003162,0.0000,0.0000,0,Close
5096,90,6,CC DChg,00:00:30,40:14:31,-1.452,1.8539,0.012,8.40,0.000,0.00,0.012,8.40,0.024,16.37,0.000,0.00,0.024,16.37,2025-09-21 07:56:50,-0.002692,-0.0373,-25.9265,0,Close
5097,90,6,CC DChg,00:01:00,40:15:01,-1.452,1.7017,0.024,16.81,0.000,0.00,0.024,16.81,0.045,31.28,0.000,0.00,0.045,31.28,2025-09-21 07:57:20,-0.002471,-0.0795,-55.2094,0,Close
5098,90,6,CC DChg,00:01:30,40:15:31,-1.452,1.5467,0.036,25.21,0.000,0.00,0.036,25.21,0.065,44.92,0.000,0.00,0.065,44.92,2025-09-21 07:57:50,-0.002246,-0.0781,-54.2116,0,Close
5099,90,6,CC DChg,00:02:00,40:16:01,-1.452,1.3639,0.048,33.61,0.000,0.00,0.048,33.61,0.082,57.14,0.000,0.00,0.082,57.14,2025-09-21 07:58:20,-0.001981,-0.0662,-45.9678,0,Close
5100,90,6,CC DChg,00:02:30,40:16:31,-1.452,1.1783,0.061,42.01,0.000,0.00,0.061,42.01,0.098,67.80,0.000,0.00,0.098,67.80,2025-09-21 07:58:50,-0.001710,-0.0652,-45.2746,0,Close
5101,90,6,CC DChg,00:03:00,40:17:01,-1.452,1.0168,0.073,50.41,0.000,0.00,0.073,50.41,0.111,76.96,0.000,0.00,0.111,76.96,2025-09-21 07:59:20,-0.001476,-0.0749,-52.0118,0,Close
5102,90,6,CC DChg,00:03:04,40:17:05,-1.452,1.0000,0.074,51.53,0.000,0.00,0.074,51.53,0.112,78.09,0.000,0.00,0.112,78.09,2025-09-21 07:59:24,-0.001452,-0.0960,-66.6623,0,Close
5103,90,5,CC Chg,00:00:00,40:17:05,1.452,1.5907,0,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,2025-09-21 07:59:25,0.002310,0.0000,0.0000,0,Close
5104,90,5,CC Chg,00:00:30,40:17:35,1.452,2.0844,0.012,8.40,0.012,8.40,0.000,0.00,0.024,16.32,0.024,16.32,0.000,0.00,2025-09-21 07:59:54,0.003027,0.0245,17.0215,0,Close
5105,90,5,CC Chg,00:01:00,40:18:05,1.452,2.3307,0.024,16.81,0.024,16.81,0.000,0.00,0.050,35.03,0.050,35.03,0.000,0.00,2025-09-21 08:00:24,0.003385,0.0491,34.1185,0,Close
5106,90,5,CC Chg,00:01:30,40:18:35,1.452,2.4825,0.036,25.21,0.036,25.21,0.000,0.00,0.080,55.28,0.080,55.28,0.000,0.00,2025-09-21 08:00:54,0.003605,0.0797,55.3580,0,Close
5107,90,5,CC Chg,00:02:00,40:19:05,1.452,2.6362,0.048,33.61,0.048,33.61,0.000,0.00,0.111,76.80,0.111,76.80,0.000,0.00,2025-09-21 08:01:24,0.003828,0.0787,54.6712,0,Close
5108,90,5,CC Chg,00:02:30,40:19:35,1.452,2.7999,0.061,42.02,0.061,42.02,0.000,0.00,0.143,99.65,0.143,99.65,0.000,0.00,2025-09-21 08:01:54,0.004066,0.0739,51.3334,0,Close
5109,90,5,CC Chg,00:03:00,40:20:05,1.452,2.9795,0.073,50.42,0.073,50.42,0.000,0.00,0.178,123.95,0.178,123.95,0.000,0.00,2025-09-21 08:02:24,0.004327,0.0674,46.7904,0,Close
5110,90,5,CC Chg,00:03:04,40:20:09,1.452,3.0039,0.074,51.54,0.074,51.54,0.000,0.00,0.183,127.31,0.183,127.31,0.000,0.00,2025-09-21 08:02:28,0.004362,0.0661,45.9200,0,Close
5111,91,6,CC DChg,00:00:00,40:20:09,-1.452,2.1812,0,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,2025-09-21 08:02:29,-0.003168,0.0000,0.0000,0,Close
5112,91,6,CC DChg,00:00:30,40:20:39,-1.452,1.8518,0.012,8.40,0.000,0.00,0.012,8.40,0.024,16.37,0.000,0.00,0.024,16.37,2025-09-21 08:02:58,-0.002689,-0.0367,-25.5102,0,Close
5113,91,6,CC DChg,00:01:00,40:21:09,-1.452,1.7014,0.024,16.81,0.000,0.00,0.024,16.81,0.045,31.27,0.000,0.00,0.045,31.27,2025-09-21 08:03:28,-0.002471,-0.0805,-55.8729,0,Close
5114,91,6,CC DChg,00:01:30,40:21:39,-1.452,1.5457,0.036,25.21,0.000,0.00,0.036,25.21,0.065,44.91,0.000,0.00,0.065,44.91,2025-09-21 08:03:58,-0.002245,-0.0777,-53.9713,0,Close
5115,91,6,CC DChg,00:02:00,40:22:09,-1.452,1.3629,0.048,33.61,0.000,0.00,0.048,33.61,0.082,57.12,0.000,0.00,0.082,57.12,2025-09-21 08:04:28,-0.001979,-0.0662,-45.9671,0,Close
5116,91,6,CC DChg,00:02:30,40:22:39,-1.452,1.1770,0.061,42.02,0.000,0.00,0.061,42.02,0.098,67.77,0.000,0.00,0.098,67.77,2025-09-21 08:04:58,-0.001709,-0.0651,-45.2007,0,Close
5117,91,6,CC DChg,00:03:00,40:23:09,-1.452,1.0156,0.073,50.42,0.000,0.00,0.073,50.42,0.111,76.92,0.000,0.00,0.111,76.92,2025-09-21 08:05:28,-0.001474,-0.0749,-52.0471,0,Close
5118,91,6,CC DChg,00:03:04,40:23:13,-1.452,0.9987,0.074,51.54,0.000,0.00,0.074,51.54,0.112,78.04,0.000,0.00,0.112,78.04,2025-09-21 08:05:32,-0.001450,-0.0954,-66.2713,0,Close
5119,91,5,CC Chg,00:00:00,40:23:13,1.452,1.5926,0,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,2025-09-21 08:05:33,0.002312,0.0000,0.0000,0,Close
5120,91,5,CC Chg,00:00:30,40:23:43,1.452,2.0859,0.012,8.40,0.012,8.40,0.000,0.00,0.024,16.33,0.024,16.33,0.000,0.00,2025-09-21 08:06:02,0.003029,0.0245,17.0343,0,Close
5121,91,5,CC Chg,00:01:00,40:24:13,1.452,2.3324,0.024,16.81,0.024,16.81,0.000,0.00,0.050,35.05,0.050,35.05,0.000,0.00,2025-09-21 08:06:32,0.003387,0.0491,34.0900,0,Close
5122,91,5,CC Chg,00:01:30,40:24:43,1.452,2.4841,0.036,25.21,0.036,25.21,0.000,0.00,0.080,55.31,0.080,55.31,0.000,0.00,2025-09-21 08:07:02,0.003607,0.0798,55.3919,0,Close
5123,91,5,CC Chg,00:02:00,40:25:13,1.452,2.6385,0.048,33.61,0.048,33.61,0.000,0.00,0.111,76.85,0.111,76.85,0.000,0.00,2025-09-21 08:07:32,0.003831,0.0784,54.4234,0,Close
5124,91,5,CC Chg,00:02:30,40:25:43,1.452,2.8023,0.061,42.02,0.061,42.02,0.000,0.00,0.144,99.72,0.144,99.72,0.000,0.00,2025-09-21 08:08:02,0.004069,0.0739,51.3003,0,Close
5125,91,5,CC Chg,00:03:00,40:26:13,1.452,2.9591,0.073,50.42,0.073,50.42,0.000,0.00,0.178,123.96,0.178,123.96,0.000,0.00,2025-09-21 08:08:32,0.004296,0.0772,53.5914,0,Close
5126,91,5,CC Chg,00:03:08,40:26:21,1.452,3.0044,0.076,52.66,0.076,52.66,0.000,0.00,0.188,130.65,0.188,130.65,0.000,0.00,2025-09-21 08:08:40,0.004363,0.0712,49.4704,0,Close
5127,92,6,CC DChg,00:00:00,40:26:21,-1.452,2.1721,0,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,2025-09-21 08:08:41,-0.003155,0.0000,0.0000,0,Close
5128,92,6,CC DChg,00:00:30,40:26:51,-1.452,1.8404,0.012,8.40,0.000,0.00,0.012,8.40,0.023,16.28,0.000,0.00,0.023,16.28,2025-09-21 08:09:10,-0.002673,-0.0365,-25.3335,0,Close
5129,92,6,CC DChg,00:01:00,40:27:21,-1.452,1.6856,0.024,16.81,0.000,0.00,0.024,16.81,0.045,31.07,0.000,0.00,0.045,31.07,2025-09-21 08:09:40,-0.002447,-0.0782,-54.2814,0,Close
5130,92,6,CC DChg,00:01:30,40:27:51,-1.452,1.5265,0.036,25.21,0.000,0.00,0.036,25.21,0.064,44.55,0.000,0.00,0.064,44.55,2025-09-21 08:10:10,-0.002217,-0.0761,-52.8172,0,Close
5131,92,6,CC DChg,00:02:00,40:28:21,-1.452,1.3423,0.048,33.61,0.000,0.00,0.048,33.61,0.081,56.59,0.000,0.00,0.081,56.59,2025-09-21 08:10:40,-0.001949,-0.0657,-45.6165,0,Close
5132,92,6,CC DChg,00:02:30,40:28:51,-1.452,1.1558,0.06,42.01,0.000,0.00,0.060,42.01,0.097,67.06,0.000,0.00,0.097,67.06,2025-09-21 08:11:10,-0.001678,-0.0649,-45.0458,0,Close
5133,92,6,CC DChg,00:03:00,40:29:21,-1.451,0.9983,0.073,50.41,0.000,0.00,0.073,50.41,0.109,76.04,0.000,0.00,0.109,76.04,2025-09-21 08:11:40,-0.001449,-0.0768,-53.3245,0,Close
5134,92,5,CC Chg,00:00:00,40:29:21,1.452,1.5828,0,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,2025-09-21 08:11:42,0.002298,0.0000,0.0000,0,Close
5135,92,5,CC Chg,00:00:30,40:29:51,1.452,2.0730,0.012,8.40,0.012,8.40,0.000,0.00,0.023,16.24,0.023,16.24,0.000,0.00,2025-09-21 08:12:11,0.003009,0.0247,17.1399,0,Close
5136,92,5,CC Chg,00:01:00,40:30:21,1.452,2.3174,0.024,16.80,0.024,16.80,0.000,0.00,0.050,34.82,0.050,34.82,0.000,0.00,2025-09-21 08:12:41,0.003364,0.0495,34.3735,0,Close
5137,92,5,CC Chg,00:01:30,40:30:51,1.452,2.4636,0.036,25.20,0.036,25.20,0.000,0.00,0.079,54.94,0.079,54.94,0.000,0.00,2025-09-21 08:13:11,0.003577,0.0827,57.4639,0,Close
5138,92,5,CC Chg,00:02:00,40:31:21,1.452,2.6092,0.048,33.61,0.048,33.61,0.000,0.00,0.110,76.26,0.110,76.26,0.000,0.00,2025-09-21 08:13:41,0.003787,0.0831,57.7011,0,Close
5139,92,5,CC Chg,00:02:30,40:31:51,1.452,2.7633,0.06,42.01,0.060,42.01,0.000,0.00,0.142,98.84,0.142,98.84,0.000,0.00,2025-09-21 08:14:11,0.004011,0.0785,54.5177,0,Close
5140,92,5,CC Chg,00:03:00,40:32:21,1.452,2.9330,0.073,50.41,0.073,50.41,0.000,0.00,0.177,122.78,0.177,122.78,0.000,0.00,2025-09-21 08:14:41,0.004258,0.0713,49.5108,0,Close
5141,92,5,CC Chg,00:03:12,40:32:33,1.452,3.0021,0.077,53.77,0.077,53.77,0.000,0.00,0.191,132.77,0.191,132.77,0.000,0.00,2025-09-21 08:14:53,0.004358,0.0700,48.6360,0,Close
5142,93,6,CC DChg,00:00:00,40:32:33,-1.452,2.1723,0,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,2025-09-21 08:14:54,-0.003153,0.0000,0.0000,0,Close
5143,93,6,CC DChg,00:00:30,40:33:03,-1.452,1.8404,0.012,8.40,0.000,0.00,0.012,8.40,0.023,16.29,0.000,0.00,0.023,16.29,2025-09-21 08:15:23,-0.002672,-0.0365,-25.3145,0,Close
5144,93,6,CC DChg,00:01:00,40:33:33,-1.452,1.6848,0.024,16.80,0.000,0.00,0.024,16.80,0.045,31.07,0.000,0.00,0.045,31.07,2025-09-21 08:15:53,-0.002446,-0.0778,-53.9945,0,Close
5145,93,6,CC DChg,00:01:30,40:34:03,-1.452,1.5248,0.036,25.20,0.000,0.00,0.036,25.20,0.064,44.54,0.000,0.00,0.064,44.54,2025-09-21 08:16:23,-0.002213,-0.0756,-52.5049,0,Close
5146,93,6,CC DChg,00:02:00,40:34:33,-1.452,1.3388,0.048,33.61,0.000,0.00,0.048,33.61,0.081,56.55,0.000,0.00,0.081,56.55,2025-09-21 08:16:53,-0.001944,-0.0650,-45.1688,0,Close
5147,93,6,CC DChg,00:02:30,40:35:03,-1.451,1.1513,0.06,42.01,0.000,0.00,0.060,42.01,0.096,66.99,0.000,0.00,0.096,66.99,2025-09-21 08:17:23,-0.001671,-0.0645,-44.8045,0,Close
5148,93,6,CC DChg,00:02:59,40:35:32,-1.451,0.9990,0.072,50.12,0.000,0.00,0.072,50.12,0.109,75.66,0.000,0.00,0.109,75.66,2025-09-21 08:17:52,-0.001450,-0.0768,-53.3057,0,Close
5149,93,5,CC Chg,00:00:00,40:35:32,1.452,1.5833,0,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,2025-09-21 08:17:53,0.002299,0.0000,0.0000,0,Close
5150,93,5,CC Chg,00:00:30,40:36:02,1.452,2.0757,0.012,8.40,0.012,8.40,0.000,0.00,0.023,16.25,0.023,16.25,0.000,0.00,2025-09-21 08:18:22,0.003014,0.0246,17.0630,0,Close
5151,93,5,CC Chg,00:01:00,40:36:32,1.452,2.3204,0.024,16.80,0.024,16.80,0.000,0.00,0.050,34.87,0.050,34.87,0.000,0.00,2025-09-21 08:18:52,0.003369,0.0494,34.3344,0,Close
5152,93,5,CC Chg,00:01:30,40:37:02,1.452,2.4669,0.036,25.20,0.036,25.20,0.000,0.00,0.079,55.01,0.079,55.01,0.000,0.00,2025-09-21 08:19:22,0.003582,0.0826,57.3451,0,Close
5153,93,5,CC Chg,00:02:00,40:37:32,1.452,2.6138,0.048,33.61,0.048,33.61,0.000,0.00,0.110,76.36,0.110,76.36,0.000,0.00,2025-09-21 08:19:52,0.003794,0.0824,57.1886,0,Close
5154,93,5,CC Chg,00:02:30,40:38:02,1.452,2.7681,0.06,42.01,0.060,42.01,0.000,0.00,0.143,98.98,0.143,98.98,0.000,0.00,2025-09-21 08:20:22,0.004018,0.0784,54.4449,0,Close
5155,93,5,CC Chg,00:03:00,40:38:32,1.452,2.9382,0.073,50.41,0.073,50.41,0.000,0.00,0.177,122.97,0.177,122.97,0.000,0.00,2025-09-21 08:20:52,0.004266,0.0711,49.3928,0,Close
5156,93,5,CC Chg,00:03:11,40:38:43,1.452,3.0014,0.077,53.49,0.077,53.49,0.000,0.00,0.190,132.13,0.190,132.13,0.000,0.00,2025-09-21 08:21:03,0.004358,0.0702,48.7497,0,Close
5157,94,6,CC DChg,00:00:00,40:38:43,-1.452,2.1686,0,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,2025-09-21 08:21:04,-0.003149,0.0000,0.0000,0,Close
5158,94,6,CC DChg,00:00:30,40:39:13,-1.452,1.8390,0.012,8.40,0.000,0.00,0.012,8.40,0.023,16.27,0.000,0.00,0.023,16.27,2025-09-21 08:21:33,-0.002670,-0.0367,-25.4911,0,Close
5159,94,6,CC DChg,00:01:00,40:39:43,-1.452,1.6830,0.024,16.80,0.000,0.00,0.024,16.80,0.045,31.03,0.000,0.00,0.045,31.03,2025-09-21 08:22:03,-0.002443,-0.0776,-53.8577,0,Close
5160,94,6,CC DChg,00:01:30,40:40:13,-1.452,1.5224,0.036,25.21,0.000,0.00,0.036,25.21,0.064,44.49,0.000,0.00,0.064,44.49,2025-09-21 08:22:33,-0.002210,-0.0753,-52.3171,0,Close
5161,94,6,CC DChg,00:02:00,40:40:43,-1.452,1.3361,0.048,33.61,0.000,0.00,0.048,33.61,0.081,56.48,0.000,0.00,0.081,56.48,2025-09-21 08:23:03,-0.001939,-0.0649,-45.0909,0,Close
5162,94,6,CC DChg,00:02:30,40:41:13,-1.452,1.1481,0.06,42.01,0.000,0.00,0.060,42.01,0.096,66.89,0.000,0.00,0.096,66.89,2025-09-21 08:23:33,-0.001667,-0.0643,-44.6842,0,Close
5163,94,6,CC DChg,00:02:59,40:41:42,-1.451,0.9967,0.072,50.13,0.000,0.00,0.072,50.13,0.109,75.54,0.000,0.00,0.109,75.54,2025-09-21 08:24:02,-0.001446,-0.0772,-53.6255,0,Close
5164,94,5,CC Chg,00:00:00,40:41:42,1.452,1.5818,0,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,0.000,0.00,2025-09-21 08:24:03,0.002297,0.0000,0.0000,0,Close
5165,94,5,CC Chg,00:00:30,40:42:12,1.452,2.0745,0.012,8.40,0.012,8.40,0.000,0.00,0.023,16.25,0.023,16.25,0.000,0.00,2025-09-21 08:24:32,0.003012,0.0246,17.0522,0,Close
5166,94,5,CC Chg,00:01:00,40:42:42,1.452,2.3190,0.024,16.80,0.024,16.80,0.000,0.00,0.050,34.84,0.050,34.84,0.000,0.00,2025-09-21 08:25:02,0.003367,0.0495,34.3636,0,Close
5167,94,5,CC Chg,00:01:30,40:43:12,1.452,2.4659,0.036,25.21,0.036,25.21,0.000,0.00,0.079,54.97,0.079,54.97,0.000,0.00,2025-09-21 08:25:32,0.003580,0.0824,57.1949,0,Close
5168,94,5,CC Chg,00:02:00,40:43:42,1.452,2.6126,0.048,33.61,0.048,33.61,0.000,0.00,0.110,76.32,0.110,76.32,0.000,0.00,2025-09-21 08:26:02,0.003793,0.0825,57.2685,0,Close
5169,94,5,CC Chg,00:02:30,40:44:12,1.452,2.7676,0.06,42.01,0.060,42.01,0.000,0.00,0.142,98.93,0.142,98.93,0.000,0.00,2025-09-21 08:26:32,0.004019,0.0780,54.1980,0,Close
5170,94,5,CC Chg,00:03:00,40:44:42,1.452,2.9372,0.073,50.41,0.073,50.41,0.000,0.00,0.177,122.91,0.177,122.91,0.000,0.00,2025-09-21 08:27:02,0.004265,0.0713,49.5351,0,Close
5171,94,5,CC Chg,00:03:11,40:44:53,1.452,3.0007,0.077,53.49,0.077,53.49,0.000,0.00,0.190,132.07,0.190,132.07,0.000,0.00,2025-09-21 08:27:13,0.004356,0.0699,48.5142,0,Close
